Ntime,Open Price,Low Price,Volume,MACD,CCI,ATR,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US Dollar Index,HIBOR
20100901,20570.5195,20529.8691,111488.24,-79.39298615,-76.72703219,119.5801,20846.49796,20734.39335,-34.8808,20621.39022,-488.289,-2.312837464,-0.02128991,72800.91081,82.48,0.04
20100902,20864.4004,20819.6094,127229.56,-65.848218,16.92383518,314.459,20848.63338,20714.03925,233.9394,20672.7621,-268.5098,-1.270304875,-0.005380868,64189.10155,82.4,0.04
20100903,20918.8105,20860.8906,134090.97,-46.3027852,48.64190672,167.7696,20860.33497,20713.00722,359.4395,20747.59218,-51.2305,-0.24369099,0.003933443,-38350.41186,82.01,0.04
20100906,21155.9102,21139.7891,159955.89,0.192232358,155.7447631,426.5898,20907.51921,20759.68319,758.4199,20871.30194,283.3086,1.344449523,0.032640294,193479.5023,82.05,0.04
20100907,21419.9102,21313.2598,116380.44,40.28884118,160.4617939,122.3203,20954.59253,20833.99101,664.5684,21044.36172,419.9688,2.0015842,0.035829182,187400.8434,82.89,0.04
20100908,21213.1992,21066.6895,195662.44,46.28137811,82.15846634,335.0996,20967.37985,20879.3789,552.3692,21137.36758,199.8496,0.956721271,0.022609042,38444.37135,82.57,0.04
20100909,21169.8203,21122.7305,108656.13,56.70389932,87.61438733,159.7207,20986.41696,20934.8998,543.4394,21197.0375,508.5586,2.461715072,0.026924583,-14447.26002,82.68,0.04
20100910,21310.7207,21092.8105,112539.04,71.41264158,86.30315168,239.629,21012.22397,21000.9039,388.4707,21254.21562,622.4101,3.016286349,0.024470073,-127102.9181,82.86,0.04
20100913,21396.9004,21395.5703,203523.54,114.108099,141.9351324,456.9688,21073.75975,21093.01679,686.8496,21314.73164,1046.2891,5.076101441,0.05179801,154436.531,81.88,0.04
20100914,21760.7305,21656.4492,151550.59,149.2651486,137.0862289,107.2813,21133.02445,21208.97168,340.2696,21373.58164,1098.6895,5.334130465,0.049419574,153535.8905,81.23,0.04
20100915,21819.9492,21633.0703,110411.76,177.4701914,121.9367727,186.8789,21189.46408,21319.15273,323.8515,21500.93788,988.4199,4.766404883,0.039433622,41187.1806,81.46,0.04
20100916,21694.21,21525.71,148234.87,194.8182518,94.43106085,200.3,21237.27226,21401.40574,602.5906,21605.77398,1154.9598,5.623939577,0.033190497,54176.28934,81.27,0.04
20100917,21744.5293,21713.6699,188936.12,228.478955,122.4216042,297.4191,21307.13771,21501.34168,803.5899,21748.46774,1347.0293,6.53142163,0.027995714,135501.2238,81.41,0.04
20100920,21918.4492,21874.4199,121507.71,252.764507,117.7847614,134.6797,21370.96648,21563.49871,719.9492,21812.26578,1108.4199,5.311342922,0.02618837,162938.9285,81.32,0.04
20100921,22118.5801,21950.6895,127948.95,270.9253867,115.0089952,167.8906,21431.12108,21623.57878,344.2402,21873.57592,1031.0898,4.91662399,0.041528311,135000,80.44,0.04
20100922,22077.3809,22021.5996,130838.27,285.6659313,116.1485985,226.5899,21489.84392,21719.46393,389.3613,21937.98998,691.9414,5.131778366,0.039933461,127038.9638,79.8,0.04
20100924,21972.8809,21956.7598,129737.8,299.6804967,101.3728371,198.9101,21549.80447,21814.67995,461.0801,22023.58592,717.6406,5.47376058,0.038972031,178373.7216,79.28,0.04
20100927,22351.3301,22292.5391,152232.01,324.9077511,138.9186715,287.8008,21625.14117,21923.02487,644.8007,22097.582,1251.9804,4.612665912,0.030548995,198094.5709,79.53,0.04
20100928,22329.8203,22091.1309,153438.53,322.5514182,89.56841336,280.4687,21671.31336,21968.18483,384.3086,22124.10388,942.6797,3.308882714,0.018720536,121540.164,78.92,0.04
20100929,22314.5605,22300.0898,194555.76,338.465898,115.1157109,329.2403,21738.68065,22036.44791,687.2199,22199.3199,1121.2793,6.116075201,0.029180881,186000,78.78,0.04
20100930,22287.0801,22202.4297,232990.28,345.4420186,93.18932804,176.2402,21797.67963,22099.70084,387.3105,22261.4117,699.8203,5.626140868,0.029819968,275557.2185,78.8,0.04
20101004,22542.36,22542.36,259198.9,367.750816,158.0851473,376.7101,21875.86823,22192.42184,647.8006,22361.25776,922.6209,6.856767709,0.028640096,343079.1889,78.49,0.06
20101005,22532.04,22504.05,182043.64,382.6720582,128.9486237,166.76,21948.56078,22259.2499,668.2806,22420.9178,913.4994,6.953520859,0.029232568,498621.1526,77.81,0.06
20101006,23006.2,22872.42,326648.68,409.2481647,169.979415,383.99,22037.30833,22349.55692,909.5506,22575.00996,1188.96,8.093346664,0.03836558,227520.3672,77.43,0.06
20101007,22996.73,22824.05,217519.6,425.7180127,136.9342737,172.68,22117.97611,22437.72994,913.4606,22676.13998,913.4606,8.111818579,0.03655818,36217.87523,77.42,0.06
20101008,22861.15,22861.15,155942.87,438.545409,128.3279463,232.62,22196.66219,22527.37685,966.8402,22793.342,966.8402,7.935072708,0.035945948,87034.10483,77.2,0.06
20101011,23169.13,23151.62,206703.96,464.5881224,144.6224512,358.11,22292.91436,22636.16488,1204.7202,22911.072,1204.7202,7.15179332,0.037336089,97300.75912,77.47,0.06
20101012,23161.21,23055.61,165548.28,472.8682183,109.9015476,198.53,22371.84633,22714.2509,780.8602,23007.584,1073.9891,6.571065315,0.04375763,-59410.79151,77.33,0.06
20101013,23329.32,23035.57,251452.38,500.7692824,121.6183502,436.09,22475.26001,22849.02498,1347.7408,23123.04,1338.2603,7.972374357,0.045998566,31849.34145,77.08,0.06
20101014,23685.26,23614.4,414452.36,548.3908081,164.2396345,409.18,22606.3943,22996.37499,1473.5001,23316.61,1511.3302,9.961159812,0.062635815,470095.558,76.53,0.06
20101015,23733.79,23650.3,359496.88,571.9099999,139.9651861,212.24,22716.03579,23136.321,1399.4601,23479.3,1647.6808,8.132456576,0.04794123,512678.5974,76.97,0.06
20101018,23693.12,23467.45,226383.96,560.8249222,92.07427202,290.18,22787.78286,23221.393,525.2,23531.714,1090.7101,6.788993634,0.035375455,334330.7169,77.15,0.06
20101019,23551.31,23551.31,161614.62,569.2297768,98.98983335,298.71,22880.73021,23333.852,556.42,23660.12,1405.5601,8.004240483,0.037170932,325778.6489,78.19,0.06
20101020,23423.82,23307.49,263944.62,552.7966597,61.33422637,456.24,22945.08923,23401.461,434.8,23679.882,937.84,5.441425707,0.028534799,508720.7567,77.17,0.06
20101021,23736.79,23450.83,171351.96,541.0392414,68.16732605,285.96,23012.17407,23477.977,191.79,23639.344,1010.34,6.963068011,0.029823066,512122.5522,77.44,0.06
20101022,23647.32,23465.76,125933.21,515.1367713,48.11318264,201.66,23060.30416,23535.313,-334.63,23591.326,637.13,5.089087533,0.013191431,433119.7463,77.37,0.06
20101025,23551.14,23519.16,144173.27,497.7767531,59.55785673,264.34,23114.36186,23577.373,-129.72,23623.032,743.59,5.679087804,0.021424239,319863.5655,77.19,0.06
20101026,23727.63,23546.33,140131.2,476.3754084,48.68633104,181.3,23160.7312,23625.327,131.86,23590.534,657.06,2.863732764,0.006082308,169042.6847,77.65,0.06
20101027,23543.73,23148.18,188265.24,419.3459171,-46.28434178,560.49,23161.09776,23596.016,-599.15,23512.15,-42.73,-0.18412302,-0.028827147,130084.3452,78.06,0.06
20101028,23290.54,23136.97,133372.54,373.5776728,-106.4196741,153.57,23165.83702,23531.885,-345.64,23424.426,89.16,0.385611785,-0.023014501,79584.90148,77.28,0.06
20101029,23177.69,22880.68,190504.68,324.3249723,-145.4499608,341.67,23159.21635,23465.754,-553.16,23340.182,-361.37,-1.540518269,-0.015895605,-61369.99468,77.05,0.06
20101101,23366.82,23366.82,170950.88,326.4433981,17.62434935,560.33,23206.23765,23484.11,135.4,23345.188,-199.23,-0.835269915,-0.004662147,121316.5789,77.23,0.02
20101102,23608.18,23566.88,162216.72,325.8571688,52.13895672,157.99,23250.54073,23474.879,43.51,23359.224,-86.21,-0.362872896,0.0048548,306535.3009,76.72,0.02
20101103,23802.06,23684.99,269960.92,359.436537,188.2055516,492.42,23335.6959,23533.696,543.43,23555.242,675.29,2.877323559,0.020509288,410019.8545,76.39,0.02
20101104,24377.07,24345.93,231584.36,412.8367083,279.3607612,405.41,23449.97534,23622.311,1371.05,23820.196,771.9,3.248227446,0.041494349,491291.2573,75.85,0.02
20101105,24905.43,24732.9,281514.2,477.1871934,240.8933026,396.22,23585.8653,23758.239,1665.96,24176.296,1320.32,5.60490735,0.050203764,348081.7688,76.59,0.02
20101108,24838.22,24732.52,181129.1,529.1502551,168.3906886,256.05,23717.15147,23891.885,1868.05,24438.582,1314.89,5.559910831,0.05460302,320404.1785,77.03,0.02
20101109,24858.34,24687.3,225816.96,543.5880925,117.3125153,277.07,23811.76561,24002.821,1057.66,24646.418,1193.06,5.073064615,0.062565053,472146.2304,77.74,0.02
20101110,24672.5,24421.03,194542.52,531.9537133,71.49357014,289.57,23877.36984,24136.424,829.19,24717.606,872.7,3.693513307,0.052641546,490582.8613,77.64,0.02
20101111,24598.81,24505.15,179574.44,532.705995,76.70900381,386.97,23955.74414,24285.368,555.63,24750.54,1099.06,4.65678922,0.064937673,482577.3463,78.12,0.02
20101112,24404.91,24187.27,209344.04,489.115948,30.48132232,513.03,23981.15708,24397.994,-313.05,24619.692,1058,4.567317862,0.0235169,339617.8012,78.14,0.02
20101115,24371.77,24002.65,166853.39,433.8027664,3.239940455,379.49,23985.54021,24435.418,-849.64,24432.254,816.32,3.516974382,0.014806565,221055.3895,78.62,0.02
20101116,24009.84,23578.87,192382.04,358.8659687,-46.45524326,506.36,23957.68115,24437.578,-1271.35,24228.738,596.7,2.583528458,-0.018705992,26666.54668,79.21,0.02
20101117,23432.23,23192.49,217139,257.8894352,-107.3909994,500.53,23886.89818,24344.557,-1496.14,23971.508,-438.48,-1.853807603,-0.053846997,-358397.3527,79.05,0.02
20101118,23437.8,23327.29,171826.12,209.5758613,-91.12366629,457.05,23863.1355,24254.733,-863.22,23758.926,-34.03,-0.143759859,-0.049822686,-299147.6832,78.57,0.02
20101119,23625.31,23252.33,190379.58,166.8078378,-94.39379831,434.09,23838.61878,24127.622,-1094.59,23635.552,-538.96,-2.232211084,-0.054423965,-104349.9314,78.49,0.02
20101122,23499.63,23419.41,164973.96,124.8826018,-91.37720354,186.3,23808.65699,23983.587,-698.56,23534.92,-1011.61,-4.123024353,-0.048019069,-239503.8993,78.64,0.02
20101123,23290.28,22871.11,217481.72,40.52473768,-128.7593157,652.91,23721.75061,23802.141,-1131.04,23375.544,-1980.68,-7.961950121,-0.065486941,-521097.2507,79.71,0.02
20101124,23107.44,22971.21,146428.82,-15.84093635,-104.5930582,270.55,23655.28484,23654.466,-669.16,23337.424,-1940.51,-7.773118248,-0.06787124,-531387.1893,79.76,0.02
20101125,23110.02,23037.86,127844.61,-57.36297797,-85.31696822,259.36,23598.08438,23489.904,-159.78,23220.882,-1655.92,-6.701253713,-0.048215343,-479176.6638,79.68,0.02
20101126,22995.3,22782.98,113401.39,-103.394743,-98.62410556,324.69,23529.43349,23355.371,-760.14,23075.19,-1623.36,-6.625794215,-0.047859549,-562536.0595,80.39,0.02
20101129,22832.05,22785.28,121155.83,-115.2294907,-77.16018808,402.47,23494.84173,23269.275,-439.49,23003.63,-1534.08,-6.210774768,-0.022234396,-364250.7078,80.76,0.02
20101130,23122.4,22844.53,171136.44,-135.8109084,-75.91462511,354.91,23448.47489,23200.772,-516.03,23026,-1214.59,-5.014288321,-0.008894026,-292064.617,81.3,0.02
20101201,22973.8,22842.12,162221.68,-131.0985616,-48.01133043,483.67,23429.55348,23204.306,353.66,23071.188,-777.38,-3.235419221,-0.016397326,-130294.4026,80.7,0.002
20101202,23554.75,23388.74,172708.52,-110.0395028,32.73309525,325.58,23431.38457,23185.445,424.92,23150.008,-244.24,-1.030852124,-0.006647968,-182985.0126,80.23,0.002
20101203,23555.76,23286.54,163826.11,-102.5177957,36.46076657,324.5,23420.82604,23156.926,265.84,23238.662,106.06,0.456870416,-0.008650732,-470510.188,79.17,0.002
20101206,23507.2,23213.71,144827.64,-102.0639478,35.1846867,398.54,23403.38452,23128.293,360.44,23252.956,-399.7,-1.690965035,0.014698105,-633380.7726,79.64,0.002
20101207,23177.4,23101.81,139504.53,-85.35185671,28.94721932,373.48,23405.74313,23181.494,261.93,23336.988,-177.56,-0.752190889,0.017256591,-732872.0948,79.97,0.002
20101208,23362.66,22998.34,146911.88,-98.05957045,-23.89932799,429.81,23375.91236,23188.36,84.53,23305.532,-431.5,-1.834295329,0.001638626,-1018281.431,80,0.002
20101209,23167.87,23083.16,135904.06,-100.573938,-8.987193,186.2,23356.47309,23200.072,-78,23250.136,275.66,1.203958396,0.012711572,-974929.8517,80.05,0.002
20101210,23091.52,22965.9,135197.44,-102.1069161,-29.32396362,236.39,23338.03851,23228.638,-285.87,23218.614,139.05,0.603938697,-0.00014288,-1023338.279,80.11,0.002
20101213,23399.47,23233.4,110857.76,-89.80361497,76.06571962,327.27,23336.09293,23243.777,-2.91,23234.598,262.93,1.140462587,0.013278376,-937784.0519,79.34,0.002
20101214,23451.4,23328.01,100593.36,-70.08036067,85.89610785,135.81,23345.1498,23286.097,193.5,23235.206,553.94,2.421357462,0.007741391,-830832.0816,79.42,0.002
20101215,23371.34,22876.88,173162.88,-90.1923368,-60.78647531,554.31,23309.93077,23258.652,-452.8,23211.772,-190.87,-0.823915166,-0.020189963,-1017165.979,80.24,0.002
20101216,22949.78,22598.96,149010.87,-129.3774767,-185.3654785,393.11,23248.86879,23180.652,-423.74,23111.168,-339.21,-1.474313923,-0.027947061,-1033100.376,80.02,0.002
20101217,22660.88,22519.61,142626.74,-154.9285979,-186.0050651,213.01,23198.00986,23120.085,-456.95,23021.556,-534.95,-2.300880008,-0.022499655,-845000,80.36,0.002
20101220,22708.43,22392.67,117556.37,-179.226045,-170.5043107,324.11,23144.77844,23060.224,-523.83,22885.85,-809.7,-3.453058112,-0.033680423,-750000,80.57,0.002
20101221,22711.46,22671.61,126203.3,-167.918506,-63.37259047,386.39,23130.40526,23016.795,-323.75,22798.384,-326.66,-1.400740635,-0.004272379,-538000,80.67,0.002
20101222,23039.85,22990.69,119135.71,-153.0510209,-8.679457649,169.75,23122.28952,23012.062,-386,22812.352,-192.5,-0.828395594,-0.005463969,-634337.7232,80.67,0.002
20101223,23139.58,22867.93,73992.96,-151.0037203,-28.60312232,283.45,23101.40195,22985.179,-72.38,22859.19,-525.18,-2.241662274,-0.011222251,-687507.371,80.49,0.002
20101224,22932.5,22776.62,53178.42,-153.1967046,-56.20897946,171.63,23075.91605,22952.268,165.02,22882.98,-258.72,-1.120362784,-0.020748696,-741299.082,80.45,0.002
20101228,22553.1504,22529.2598,103103.24,-170.0862882,-113.0146807,304.5402,23032.66023,22882.68,-17.35,22879.51,-550.07,-2.336407645,-0.034546261,-505811.0076,80.38,0.002
20101229,22725.3809,22663.8,79650.32,-153.6541809,-26.7564404,359.79,23026.62592,22836.491,-24.56,22874.598,-193.61,-1.493763726,-0.000263326,-382054.555,79.76,0.002
20101230,22987.84,22890.56,97994.34,-136.6326247,19.48967614,220.71,23024.02727,22838.89,-45.85,22865.428,-318.27,-1.8430562,0.014372586,-348113.7441,79.52,0.002
20101231,23079.84,23012.5,64310.96,-118.8590109,38.63202443,102.71,23025.11514,22875.557,132.48,22891.924,-395.74,0.261584698,0.013917679,-338762.5322,78.96,0.002
20110103,23135.64,23057.52,106692.99,-71.62260108,132.2095289,408.08,23064.2518,22947.677,533.08,23012.374,460.7,2.005192522,0.034006157,-356324.7761,79.17,0.005
20110104,23477.31,23408.09,133069.34,-15.25638141,210.5621813,287.52,23121.79734,23050.617,834.68,23221.724,999.7,4.410030006,0.028502887,-212679.7924,79.43,0.005
20110105,23650.18,23579.74,127776.81,36.20588621,188.5109857,194.24,23182.37093,23127.013,924.02,23379.428,1042.97,4.591577756,0.029995597,-234440.7142,80.23,0.005
20110106,23861.22,23698.38,114768.9,78.3846328,157.3850746,162.84,23239.88798,23201.124,1164.57,23536.82,1147.22,5.067432069,0.037136083,-189183.9748,80.84,0.005
20110107,23744.03,23654.04,128734.59,102.586504,115.594727,226.73,23282.43484,23279.49,717.33,23667.056,692.77,3.012847778,0.0360047,-103012.4398,81.14,0.005
20110110,23715.47,23481.8,108709.07,107.6657306,73.23802115,302.03,23305.75152,23348.836,527.92,23685.298,482.07,2.091846498,0.038488545,-72815.77929,80.88,0.005
20110111,23606.76,23512.22,117181.52,129.0114982,80.76496577,343.61,23349.04566,23462.697,724.89,23703.67,857.37,3.74348829,0.033292453,-114101.9728,80.83,0.005
20110112,23951.99,23857.17,159287.62,173.4035212,119.4584843,408.02,23423.00417,23578.328,457.13,23777.228,1291.81,5.657446417,0.046683586,80309.73751,80.02,0.005
20110113,24347.34,24208.45,232323.2,215.2512484,132.902613,253.2,23500.71616,23702.292,481.16,23867.764,1617.25,6.153947219,0.049652667,-70331.31008,79.16,0.005
20110114,24273.62,24187.9,153163.08,249.1148381,119.5936347,159.36,23575.24128,23827.07,496.93,23987.084,1313.93,7.344707942,0.034887451,-101924.7601,79.07,0.005
20110117,24276.47,24098.03,120906.6,262.7352022,102.8234263,266.04,23630.64402,23899.162,470.34,24113.026,1157.63,5.170684348,0.020221493,-120892.8343,79.34,0.005
20110118,24149.44,24104.34,128650.37,270.1737758,94.03333116,277.67,23680.48554,23947.712,626.72,24191.754,1118.53,5.020317974,0.016401438,-102578.5933,78.97,0.005
20110119,24321.25,24243.88,135674.49,294.1134699,105.2554604,280.42,23750.8793,24013.892,659.28,24250.556,983.57,6.008868939,0.025934884,106151.4585,78.56,0.005
20110120,24248.32,23963.86,153122.73,276.3391167,35.0701369,455.76,23774.95746,24035.632,-121.91,24203.5,335.22,1.416314018,0.013209214,80989.16259,78.83,0.005
20110121,23913.19,23840.29,133521.64,249.145887,-4.770509625,289.87,23784.66246,24054.655,-362.12,24122.226,119.04,0.501056073,0.014641791,28117.51536,78.11,0.005
20110124,23970.3,23751.72,120191.25,219.012093,-42.6134961,218.58,23786.29271,24082.107,-481.45,24051.188,15.48,0.065079479,0.001741046,-39393.48707,78.04,0.005
20110125,23891.68,23769.46,103888.7,191.8740823,-44.55317466,229.65,23786.53435,24084.956,-368.14,23978.158,102.2,0.431467034,-0.01395944,-186637.8722,77.93,0.005
20110126,23802.88,23662.18,131821.51,172.7659078,-54.27228513,314.19,23791.93489,24056.719,-310.74,23862.882,315.98,1.343037821,-0.016326595,-173452.2109,77.7,0.005
20110127,23771.12,23734.7,158515.95,150.7511738,-52.60413419,288.98,23790.76204,24010.783,-640,23818.066,19.28,0.08114362,-0.020739004,-107024.0017,77.72,0.005
20110128,23763.74,23580.42,150189.06,118.8142606,-119.6347492,199.2,23774.21518,23944.162,-386.68,23766.098,-508.59,-2.108091775,-0.022351727,-196646.1411,78.15,0.005
20110131,23314.69,23285.6,196280,78.90272738,-173.6781523,331.42,23743.08421,23873.199,-429.52,23695.21,-791.64,-3.265979014,-0.029255634,-131274.7791,77.75,0.005
20110201,23451.62,23422.72,136260.57,49.57451496,-125.8510282,129.51,23718.30953,23806.096,-318.83,23634.034,-800.28,-3.29560771,-0.038357272,-159460.6549,77,0.01
20110202,23700.16,23671.51,108749.79,60.01532273,-24.44752098,439.79,23736.46671,23755.03,107.18,23647.178,-248.01,-1.541269428,-0.003946892,-74183.4684,77.08,0.01
20110207,23853.63,23530.8,148097.96,39.16290349,-60.88780482,450.94,23719.04988,23710.019,-248.19,23601.972,-600.39,-3.004707364,-0.01353905,-140843.7788,78.05,0.01
20110208,23613.49,23396.17,168318.8,16.85182968,-110.2463339,220.66,23696.69275,23670.763,-317.48,23575.428,-935.32,-3.290048317,-0.013338498,-322422.72,77.99,0.01
20110209,23535.41,23128.72,226554.52,-26.36900398,-143.0589305,462.78,23645.96297,23606.988,-624.8,23518.766,-839.67,-4.11036649,-0.026264427,-592709.1135,77.59,0.01
20110210,23035.64,22668.02,250194.26,-96.25998187,-224.8354128,496.01,23556.69221,23498.967,-1134.62,23363.9,-1168.24,-5.983941363,-0.047586653,-867350.7874,78.2,0.01
20110211,22752.55,22446.67,197313,-140.3243095,-187.9985954,414.86,23487.38057,23397.535,-950.7,23147.892,-972.86,-6.514024379,-0.039979613,-778224.9083,78.42,0.01
20110214,22920.29,22899.58,162369.55,-149.9438903,-91.57802591,358.9,23452.4929,23331.679,-495.96,23061.386,-667.77,-3.67709978,-0.021000109,-632537.3749,78.58,0.01
20110215,23037.03,22881.16,0,-173.4238024,-94.81476598,239.9,23399.85357,23259.955,-547.56,22944.482,-943.46,-4.092162872,-0.023352756,-564795.316,78.59,0.01
20110216,23015.39,22809.01,128927.52,-169.3268241,-64.46261812,374.27,23376.7218,23230.918,-325.98,22943.07,-622.65,-2.709083102,-0.013881561,-568399.697,78.23,0.01
20110217,23173.48,23079.47,144711.64,-152.6307092,-20.03281928,240.96,23369.5902,23212.807,137.81,23061.714,-315.18,-2.047137249,-0.025392991,-580181.6382,77.97,0.01
